Drug_Query	Drug_Found	Target_Name	Target_Type	Target_UniProt	Target_Species	Database	Reference	Assay_Type	Assay_Relation	Assay_Value	EvidenceLevel_Assigned
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	3157445	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	11906441	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	9618436	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	27083550	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	17158759	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	16822624	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	20512796	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	20827267	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	17404078	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	16010412	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	2011412	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	PRKCA	Protein	P17252	Homo sapiens	DrugBank	16326830	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16054614	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	14751673	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	3157445	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	11906441	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	9618436	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	27083550	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	15272206	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17158759	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16822624	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	20512796	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	20827267	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17404078	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16010412	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	2011412	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	18839173	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16326830	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	14751673	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	3157445	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	11906441	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	9618436	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	27083550	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	17158759	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	16822624	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	20512796	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	20827267	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	17404078	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	16010412	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	2011412	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	AR	Protein	P10275	Homo sapiens	DrugBank	16326830	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	16054614	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	14751673	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	3157445	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	11906441	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	9618436	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	16889744	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	27083550	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	15272206	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	17158759	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	16822624	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	20512796	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	20827267	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	17404078	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	16010412	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	2011412	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	18839173	NA	NA	NA	II
Tamoxifen Citrate	Tamoxifen Citrate	ESRRG	Protein	P62508	Homo sapiens	DrugBank	16326830	NA	NA	NA	II
Selumetinib	Selumetinib	MAP2K2	Protein	P36507	Homo sapiens	DrugBank	17332304	NA	NA	NA	II
Selumetinib	Selumetinib	MAP2K2	Protein	P36507	Homo sapiens	DrugBank	17699718	NA	NA	NA	II
Selumetinib	Selumetinib	MAP2K2	Protein	P36507	Homo sapiens	DrugBank	28029918	NA	NA	NA	II
Selumetinib	Selumetinib	MAP2K1	Protein	Q02750	Homo sapiens	DrugBank	17332304	NA	NA	NA	II
Selumetinib	Selumetinib	MAP2K1	Protein	Q02750	Homo sapiens	DrugBank	17699718	NA	NA	NA	II
Selumetinib	Selumetinib	MAP2K1	Protein	Q02750	Homo sapiens	DrugBank	28029918	NA	NA	NA	II
Selumetinib	Selumetinib	MAP2K1	Protein	Q02750	Homo sapiens	IUPHAR	17332304	IC50	=		III
Selumetinib	Selumetinib	MAP2K1	Protein	Q02750	Homo sapiens	IUPHAR	17237274	IC50	=		III
Erdafitinib	Erdafitinib	FGFR2	Protein	P21802	Homo sapiens	DrugBank	28965185	NA	NA	NA	II
Erdafitinib	Erdafitinib	FGFR2	Protein	P21802	Homo sapiens	DrugBank	26324363	NA	NA	NA	II
Erdafitinib	Erdafitinib	FGFR2	Protein	P21802	Homo sapiens	IUPHAR	NA_IUPHAR	IC50	=	2.289999962	I
Erdafitinib	Erdafitinib	RET	Protein	O43519	Homo sapiens	DrugBank	28965185	NA	NA	NA	II
Erdafitinib	Erdafitinib	RET	Protein	O43519	Homo sapiens	DrugBank	26324363	NA	NA	NA	II
Erdafitinib	Erdafitinib	KDR	Protein	P35968	Homo sapiens	DrugBank	28965185	NA	NA	NA	II
Erdafitinib	Erdafitinib	KDR	Protein	P35968	Homo sapiens	DrugBank	26324363	NA	NA	NA	II
Erdafitinib	Erdafitinib	KDR	Protein	P35968	Homo sapiens	IUPHAR	NA_IUPHAR	IC50	=	36.29999924	I
Erdafitinib	Erdafitinib	FGFR1	Protein	P11362	Homo sapiens	DrugBank	28965185	NA	NA	NA	II
Erdafitinib	Erdafitinib	FGFR1	Protein	P11362	Homo sapiens	DrugBank	26324363	NA	NA	NA	II
Erdafitinib	Erdafitinib	FGFR1	Protein	P11362	Homo sapiens	IUPHAR	NA_IUPHAR	IC50	=	1.139999986	I
Erdafitinib	Erdafitinib	FGFR4	Protein	P22455	Homo sapiens	DrugBank	28965185	NA	NA	NA	II
Erdafitinib	Erdafitinib	FGFR4	Protein	P22455	Homo sapiens	DrugBank	26324363	NA	NA	NA	II
Erdafitinib	Erdafitinib	FGFR4	Protein	P22455	Homo sapiens	IUPHAR	NA_IUPHAR	IC50	=	5.619999886	I
Erdafitinib	Erdafitinib	PDGFRB	Protein	P09619	Homo sapiens	DrugBank	28965185	NA	NA	NA	II
Erdafitinib	Erdafitinib	PDGFRB	Protein	P09619	Homo sapiens	DrugBank	26324363	NA	NA	NA	II
Erdafitinib	Erdafitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	28965185	NA	NA	NA	II
Erdafitinib	Erdafitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	26324363	NA	NA	NA	II
Erdafitinib	Erdafitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	28965185	NA	NA	NA	II
Erdafitinib	Erdafitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	26324363	NA	NA	NA	II
Erdafitinib	Erdafitinib	FGFR3	Protein	P22607	Homo sapiens	DrugBank	28965185	NA	NA	NA	II
Erdafitinib	Erdafitinib	FGFR3	Protein	P22607	Homo sapiens	DrugBank	26324363	NA	NA	NA	II
Erdafitinib	Erdafitinib	FGFR3	Protein	P22607	Homo sapiens	IUPHAR	NA_IUPHAR	IC50	=	3.019999981	I
Erdafitinib	Erdafitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	28965185	NA	NA	NA	II
Erdafitinib	Erdafitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	26324363	NA	NA	NA	II
Volasertib	Volasertib	PLK1	Protein	P53350	Homo sapiens	IUPHAR	23103095	IC50	=	0.870000005	III
Indisulam	Indisulam	CA12	Protein	O43570	Homo sapiens	IUPHAR	23965175	Ki	=	3.400000095	III
Indisulam	Indisulam	CA7	Protein	P43166	Homo sapiens	IUPHAR	23965175	Ki	=	122	III
Indisulam	Indisulam	CA1	Protein	P00915	Homo sapiens	IUPHAR	23965175	Ki	=	31	III
BH3 Mimetic ABT-737	BH3 Mimetic ABT-737	BCL2L2	Protein	Q92843	Homo sapiens	IUPHAR	17256834	Ki	<	1	III
BH3 Mimetic ABT-737	BH3 Mimetic ABT-737	BCL2L1	Protein	Q07817	Homo sapiens	IUPHAR	17256834	Ki	<	0.5	III
BH3 Mimetic ABT-737	BH3 Mimetic ABT-737	BCL2	Protein	P10415	Homo sapiens	IUPHAR	17256834	Ki	<	1	III
Mitoxantrone	Mitoxantrone	TOP2A	Protein	P11388	Homo sapiens	DrugBank	11278845	NA	NA	NA	II
Mitoxantrone	Mitoxantrone	TOP2A	Protein	P11388	Homo sapiens	DrugBank	9631585	NA	NA	NA	II
Mitoxantrone	Mitoxantrone	TOP2A	Protein	P11388	Homo sapiens	DrugBank	19284573	NA	NA	NA	II
Mitoxantrone	Mitoxantrone	TOP2A	Protein	P11388	Homo sapiens	DrugBank	9701490	NA	NA	NA	II
Mitoxantrone	Mitoxantrone	TOP2A	Protein	P11388	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Mitoxantrone	Mitoxantrone	TOP2A	Protein	P11388	Homo sapiens	DrugBank	10451375	NA	NA	NA	II
Mitoxantrone	Mitoxantrone	TOP2A	Protein	P11388	Homo sapiens	DrugBank	11004693	NA	NA	NA	II
Mitoxantrone	Mitoxantrone	TOP2A	Protein	P11388	Homo sapiens	DrugBank	9494516	NA	NA	NA	II
Mitoxantrone	Mitoxantrone	TOP2A	Protein	P11388	Homo sapiens	DrugBank	18687447	NA	NA	NA	II
Mitoxantrone	Mitoxantrone	TOP2A	Protein	P11388	Homo sapiens	IUPHAR	18258442	IC50	=	5300	III
Tivozanib	Tivozanib	FLT1	Protein	P17948	Homo sapiens	IUPHAR	23098265	IC50	=	0.209999993	III
Tivozanib	Tivozanib	KDR	Protein	P35968	Homo sapiens	IUPHAR	23098265	IC50	=	0.159999996	III
Tivozanib	Tivozanib	FLT4	Protein	P35916	Homo sapiens	IUPHAR	23098265	IC50	=	0.239999995	III
Paclitaxel	Paclitaxel	Tlr4	Protein	Q9QUK6	null	IUPHAR	10644670	NA	NA	NA	II
Paclitaxel	Paclitaxel	TUBB	Protein	P07437	Homo sapiens	IUPHAR	16377187	EC50	=	9	III
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	17062688	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	1350385	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	16895478	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	17314054	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	17230521	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	18068131	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	19575780	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	17119350	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP2	Protein	P11137	Homo sapiens	DrugBank	16741658	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	17062688	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	1350385	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	16895478	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	17314054	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	17230521	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	18068131	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	19575780	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	17119350	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAP4	Protein	P27816	Homo sapiens	DrugBank	16741658	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	17062688	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	1350385	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	16895478	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	17314054	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	17230521	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	18068131	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	19575780	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	17119350	NA	NA	NA	II
Paclitaxel	Paclitaxel	MAPT	Protein	P10636	Homo sapiens	DrugBank	16741658	NA	NA	NA	II
Paclitaxel	Paclitaxel	BCL2	Protein	P10415	Homo sapiens	DrugBank	17062688	NA	NA	NA	II
Paclitaxel	Paclitaxel	BCL2	Protein	P10415	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Paclitaxel	Paclitaxel	BCL2	Protein	P10415	Homo sapiens	DrugBank	1350385	NA	NA	NA	II
Paclitaxel	Paclitaxel	BCL2	Protein	P10415	Homo sapiens	DrugBank	16895478	NA	NA	NA	II
Paclitaxel	Paclitaxel	BCL2	Protein	P10415	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Paclitaxel	Paclitaxel	BCL2	Protein	P10415	Homo sapiens	DrugBank	17314054	NA	NA	NA	II
Paclitaxel	Paclitaxel	BCL2	Protein	P10415	Homo sapiens	DrugBank	17230521	NA	NA	NA	II
Paclitaxel	Paclitaxel	BCL2	Protein	P10415	Homo sapiens	DrugBank	19575780	NA	NA	NA	II
Paclitaxel	Paclitaxel	BCL2	Protein	P10415	Homo sapiens	DrugBank	17119350	NA	NA	NA	II
Paclitaxel	Paclitaxel	BCL2	Protein	P10415	Homo sapiens	DrugBank	16741658	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17062688	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	1350385	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17230521	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	18068131	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17119350	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16741658	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	16895478	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17314054	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	19575780	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	IUPHAR	11329060	NA	NA	NA	II
Paclitaxel	Paclitaxel	NR1I2	Protein	O75469	Homo sapiens	DrugBank	18839173	NA	NA	NA	II
Paclitaxel	Paclitaxel	TUBB1	Protein	Q9H4B7	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Paclitaxel	Paclitaxel	TUBB1	Protein	Q9H4B7	Homo sapiens	DrugBank	1350385	NA	NA	NA	II
Paclitaxel	Paclitaxel	TUBB1	Protein	Q9H4B7	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Paclitaxel	Paclitaxel	TUBB1	Protein	Q9H4B7	Homo sapiens	DrugBank	17314054	NA	NA	NA	II
Paclitaxel	Paclitaxel	TUBB1	Protein	Q9H4B7	Homo sapiens	DrugBank	19575780	NA	NA	NA	II
Clofarabine	Clofarabine	RRM2	Protein	P31350	Homo sapiens	IUPHAR	1707752	IC50	=	5	III
Clofarabine	Clofarabine	POLA1	Protein	P09884	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Clofarabine	Clofarabine	POLA1	Protein	P09884	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Clofarabine	Clofarabine	POLA1	Protein	P09884	Homo sapiens	DrugBank	18728851	NA	NA	NA	II
Clofarabine	Clofarabine	POLA1	Protein	P09884	Homo sapiens	DrugBank	17852710	NA	NA	NA	II
Clofarabine	Clofarabine	POLA1	Protein	P09884	Homo sapiens	DrugBank	18780321	NA	NA	NA	II
Clofarabine	Clofarabine	POLA1	Protein	P09884	Homo sapiens	DrugBank	20631817	NA	NA	NA	II
Clofarabine	Clofarabine	POLA1	Protein	P09884	Homo sapiens	DrugBank	15230627	NA	NA	NA	II
Clofarabine	Clofarabine	POLA1	Protein	P09884	Homo sapiens	DrugBank	19576186	NA	NA	NA	II
Clofarabine	Clofarabine	POLA1	Protein	P09884	Homo sapiens	DrugBank	19519505	NA	NA	NA	II
Clofarabine	Clofarabine	RRM1	Protein	P23921	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Clofarabine	Clofarabine	RRM1	Protein	P23921	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Clofarabine	Clofarabine	RRM1	Protein	P23921	Homo sapiens	DrugBank	18728851	NA	NA	NA	II
Clofarabine	Clofarabine	RRM1	Protein	P23921	Homo sapiens	DrugBank	17852710	NA	NA	NA	II
Clofarabine	Clofarabine	RRM1	Protein	P23921	Homo sapiens	DrugBank	18780321	NA	NA	NA	II
Clofarabine	Clofarabine	RRM1	Protein	P23921	Homo sapiens	DrugBank	20631817	NA	NA	NA	II
Clofarabine	Clofarabine	RRM1	Protein	P23921	Homo sapiens	DrugBank	15230627	NA	NA	NA	II
Clofarabine	Clofarabine	RRM1	Protein	P23921	Homo sapiens	DrugBank	19576186	NA	NA	NA	II
Clofarabine	Clofarabine	RRM1	Protein	P23921	Homo sapiens	DrugBank	19519505	NA	NA	NA	II
Clofarabine	Clofarabine	RRM1	Protein	P23921	Homo sapiens	IUPHAR	1707752	IC50	=	5	III
Motesanib	Motesanib	KDR	Protein	P35968	Homo sapiens	IUPHAR	23098265	IC50	=	3	III
Motesanib	Motesanib	KDR	Protein	P35968	Homo sapiens	IUPHAR	22037378	Kd	=	2.599999905	III
Motesanib	Motesanib	FLT4	Protein	P35916	Homo sapiens	IUPHAR	23098265	IC50	=	6	III
Motesanib	Motesanib	FLT1	Protein	P17948	Homo sapiens	IUPHAR	23098265	IC50	=	2	III
Dihydrolenperone	Dihydrolenperone	CYP2D6	Protein	P10635	Homo sapiens	PubChem BioAssay	15481972.0	IC50	=	1.6	III
Dihydrolenperone	Dihydrolenperone	CYP2D6	Protein	P10635	Homo sapiens	PubChem BioAssay	15481972.0	IC50	=	1.6	III
Dihydrolenperone	Dihydrolenperone	CYP2D6	Protein	P10635	Homo sapiens	PubChem BioAssay	15481972.0	IC50	=	1.6	III
Dihydrolenperone	Dihydrolenperone	CYP2D6	Protein	P10635	Homo sapiens	PubChem BioAssay	15481972.0	IC50	=	1.6	III
Letrozole	Letrozole	CYP19A1	Protein	P11511	Homo sapiens	DrugBank	15026471	NA	NA	NA	II
Letrozole	Letrozole	CYP19A1	Protein	P11511	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Letrozole	Letrozole	CYP19A1	Protein	P11511	Homo sapiens	DrugBank	14505258	NA	NA	NA	II
Letrozole	Letrozole	CYP19A1	Protein	P11511	Homo sapiens	DrugBank	10388095	NA	NA	NA	II
Letrozole	Letrozole	CYP19A1	Protein	P11511	Homo sapiens	IUPHAR	22386564	Ki	=	0.02	III
Nivolumab	Nivolumab	PDCD1	Protein	Q15116	Homo sapiens	DrugBank	23289116	NA	NA	NA	II
Nivolumab	Nivolumab	PDCD1	Protein	Q15116	Homo sapiens	IUPHAR	23302904	Kd	=	0.730000019	III
Nivolumab	Nivolumab	PDCD1	Protein	Q15116	Homo sapiens	IUPHAR	21154117	Kd	=	0.730000019	III
Osimertinib	Osimertinib	EGFR	Protein	P00533	Homo sapiens	DrugBank	26522274	NA	NA	NA	II
Osimertinib	Osimertinib	EGFR	Protein	P00533	Homo sapiens	IUPHAR	NA_IUPHAR	IC50	=		I
Trastuzumab	Trastuzumab	ERBB2	Protein	P04626	Homo sapiens	DrugBank	11098307	NA	NA	NA	II
Trastuzumab	Trastuzumab	ERBB2	Protein	P04626	Homo sapiens	DrugBank	18690878	NA	NA	NA	II
Trastuzumab	Trastuzumab	ERBB2	Protein	P04626	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Trastuzumab	Trastuzumab	ERBB2	Protein	P04626	Homo sapiens	DrugBank	17660958	NA	NA	NA	II
Trastuzumab	Trastuzumab	ERBB2	Protein	P04626	Homo sapiens	IUPHAR	NA_IUPHAR	NA	NA	NA	I
Lovastatin	Lovastatin	NR1I2	Protein	O75469	Homo sapiens	IUPHAR	9727070	EC50	=		III
Lovastatin	Lovastatin	HMGCR	Protein	P04035	Homo sapiens	DrugBank	12369143	NA	NA	NA	II
Lovastatin	Lovastatin	HMGCR	Protein	P04035	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Lovastatin	Lovastatin	HMGCR	Protein	P04035	Homo sapiens	DrugBank	12204108	NA	NA	NA	II
Lovastatin	Lovastatin	HMGCR	Protein	P04035	Homo sapiens	DrugBank	12405293	NA	NA	NA	II
Lovastatin	Lovastatin	HMGCR	Protein	P04035	Homo sapiens	DrugBank	12172803	NA	NA	NA	II
